,latitude,longitude,t2m,tp,swvl1
22463,1,3266,242.6426,7.287413e-05,0.20003158
22464,1,3266,241.85687,2.0816922e-05,0.20003158
22465,1,3266,242.49084,0.0,0.20003158
22466,1,3266,242.93335,2.6002526e-06,0.20003158
22467,1,3266,245.27493,2.0816922e-05,0.20003158
22468,1,3266,243.79993,0.0,0.20003158
22469,1,3267,241.77887,2.862513e-05,0.20009002
22470,1,3267,242.6426,7.287413e-05,0.20009002
22471,1,3267,241.85687,2.0816922e-05,0.20009002
22472,1,3267,242.49084,0.0,0.20009002
22473,1,3267,242.93335,2.6002526e-06,0.20009002
22474,1,3267,245.27493,2.0816922e-05,0.20009002
22475,1,3267,243.79993,0.0,0.20009002
22476,1,3268,241.77887,2.862513e-05,0.20013678
22477,1,3268,242.6426,7.287413e-05,0.20013678
22478,1,3268,241.85687,2.0816922e-05,0.20013678
22479,1,3268,242.49084,0.0,0.20013678
22480,1,3268,242.93335,2.6002526e-06,0.20013678
22481,1,3268,245.27493,2.0816922e-05,0.20013678
22482,1,3268,243.79993,0.0,0.20013678
22483,1,3269,241.77887,2.862513e-05,0.20019522
22484,1,3269,242.64543,7.287413e-05,0.20019522
22485,1,3269,241.85687,2.0816922e-05,0.20019522
22486,1,3269,242.49084,0.0,0.20019522
22487,1,3269,242.93619,2.6002526e-06,0.20019522
22488,1,3269,245.27493,2.0816922e-05,0.20019522
22489,1,3269,243.80275,0.0,0.20019522
22490,1,3270,241.77887,2.862513e-05,0.20025367
22491,1,3270,242.64543,7.287413e-05,0.20025367
22492,1,3270,241.85545,2.0816922e-05,0.20025367
22493,1,3270,242.49084,0.0,0.20025367
22494,1,3270,242.93619,2.6002526e-06,0.20025367
22495,1,3270,245.27493,2.0816922e-05,0.20025367
22496,1,3270,243.80275,0.0,0.20025367
22497,1,3271,241.77887,2.862513e-05,0.20030043
22498,1,3271,242.64543,7.287413e-05,0.20030043
22499,1,3271,241.85545,2.0816922e-05,0.20030043
22500,1,3271,242.49084,0.0,0.20030043
22501,1,3271,242.93619,2.6002526e-06,0.20030043
22502,1,3271,245.27493,2.0816922e-05,0.20030043
22503,1,3271,243.80275,0.0,0.20030043
22504,1,3272,241.77887,2.862513e-05,0.20035887
22505,1,3272,242.64543,7.287413e-05,0.20035887
22506,1,3272,241.85545,2.0816922e-05,0.20035887
22507,1,3272,242.49084,0.0,0.20035887
22508,1,3272,242.93619,2.6002526e-06,0.20035887
22509,1,3272,245.27493,2.0816922e-05,0.20035887
22510,1,3272,243.80275,0.0,0.20035887
22511,1,3273,241.77603,2.862513e-05,0.20040561
22512,1,3273,242.64543,7.287413e-05,0.20040561
22513,1,3273,241.85545,2.0816922e-05,0.20040561
22514,1,3273,242.49084,0.0,0.20040561
22515,1,3273,242.93619,2.6002526e-06,0.20040561
22516,1,3273,245.2721,2.0816922e-05,0.20040561
22517,1,3273,243.80417,0.0,0.20040561
22518,1,3274,241.77603,2.862513e-05,0.20047575
22519,1,3274,242.64543,7.287413e-05,0.20047575
22520,1,3274,241.85545,2.0816922e-05,0.20047575
22521,1,3274,242.49084,0.0,0.20047575
22522,1,3274,242.93619,2.6002526e-06,0.20047575
22523,1,3274,245.2721,2.0816922e-05,0.20047575
22524,1,3274,243.80417,0.0,0.20047575
22525,1,3275,241.77603,2.862513e-05,0.2005342
22526,1,3275,242.64543,7.287413e-05,0.2005342
22527,1,3275,241.85545,2.0816922e-05,0.2005342
22528,1,3275,242.49226,0.0,0.2005342
22529,1,3275,242.93619,2.6002526e-06,0.2005342
22530,1,3275,245.2721,2.0816922e-05,0.2005342
22531,1,3275,243.80417,0.0,0.2005342
22532,1,3276,241.77603,2.862513e-05,0.20058095
22533,1,3276,242.64543,7.287413e-05,0.20058095
22534,1,3276,241.85545,2.0816922e-05,0.20058095
22535,1,3276,242.49226,0.0,0.20058095
22536,1,3276,242.9376,2.6002526e-06,0.20058095
22537,1,3276,245.2721,2.0816922e-05,0.20058095
22538,1,3276,243.80417,0.0,0.20058095
22539,1,3277,241.77603,2.862513e-05,0.2006394
22540,1,3277,242.64543,7.287413e-05,0.2006394
22541,1,3277,241.85545,2.0816922e-05,0.2006394
22542,1,3277,242.49226,0.0,0.2006394
22543,1,3277,242.9376,2.6002526e-06,0.2006394
22544,1,3277,245.2721,2.0816922e-05,0.2006394
22545,1,3277,243.807,0.0,0.2006394
22546,1,3278,241.77461,2.862513e-05,0.20069784
22547,1,3278,242.64543,7.287413e-05,0.20069784
22548,1,3278,241.85545,2.0816922e-05,0.20069784
22549,1,3278,242.49226,0.0,0.20069784
22550,1,3278,242.9376,2.6002526e-06,0.20069784
22551,1,3278,245.2721,2.0816922e-05,0.20069784
22552,1,3278,243.807,0.0,0.20069784
22553,1,3279,241.77461,2.862513e-05,0.2007446
22554,1,3279,242.64543,7.287413e-05,0.2007446
22555,1,3279,241.85545,2.0816922e-05,0.2007446
22556,1,3279,242.49226,0.0,0.2007446
22557,1,3279,242.9376,2.6002526e-06,0.2007446
22558,1,3279,245.2721,2.0816922e-05,0.2007446
22559,1,3279,243.807,0.0,0.2007446
22560,1,3280,241.77461,2.862513e-05,0.20080304
22561,1,3280,242.64543,7.287413e-05,0.20080304
22562,1,3280,241.85545,2.0816922e-05,0.20080304
22563,1,3280,242.49226,0.0,0.20080304
22564,1,3280,242.9376,2.6002526e-06,0.20080304
22565,1,3280,245.2721,2.0816922e-05,0.20080304
22566,1,3280,243.807,0.0,0.20080304
22567,1,3281,241.77461,2.862513e-05,0.2008498
22568,1,3281,242.64543,7.287413e-05,0.2008498
22569,1,3281,241.85403,2.0816922e-05,0.2008498
22570,1,3281,242.49226,0.0,0.2008498
22571,1,3281,242.9376,2.6002526e-06,0.2008498
22572,1,3281,245.27068,2.0816922e-05,0.2008498
22573,1,3281,243.80843,0.0,0.2008498
22574,1,3282,241.77461,2.862513e-05,0.20090824
22575,1,3282,242.64543,7.287413e-05,0.20090824
22576,1,3282,241.85403,2.0816922e-05,0.20090824
22577,1,3282,242.49226,0.0,0.20090824
22578,1,3282,242.9376,2.6002526e-06,0.20090824
22579,1,3282,245.27068,2.0816922e-05,0.20090824
22580,1,3282,243.80843,0.0,0.20090824
22581,1,3283,241.7732,2.862513e-05,0.20097837
22582,1,3283,242.64543,7.287413e-05,0.20097837
22583,1,3283,241.85403,2.0816922e-05,0.20097837
22584,1,3283,242.49226,0.0,0.20097837
22585,1,3283,242.94044,2.6002526e-06,0.20097837
22586,1,3283,245.27068,2.0816922e-05,0.20097837
22587,1,3283,243.80843,0.0,0.20097837
22588,1,3284,241.7732,2.862513e-05,0.20102513
22589,1,3284,242.64543,7.287413e-05,0.20102513
22590,1,3284,241.85403,2.0816922e-05,0.20102513
22591,1,3284,242.4951,0.0,0.20102513
22592,1,3284,242.94044,2.6002526e-06,0.20102513
22593,1,3284,245.27068,2.0816922e-05,0.20102513
22594,1,3284,243.80843,0.0,0.20102513
22595,1,3285,241.7732,2.862513e-05,0.20108357
22596,1,3285,242.64543,7.287413e-05,0.20108357
22597,1,3285,241.85403,2.0816922e-05,0.20108357
22598,1,3285,242.4951,0.0,0.20108357
22599,1,3285,242.94044,2.6002526e-06,0.20108357
22600,1,3285,245.27068,2.0816922e-05,0.20108357
22601,1,3285,243.80984,0.0,0.20108357
22602,1,3286,241.7732,2.862513e-05,0.20114201
22603,1,3286,242.64543,7.287413e-05,0.20114201
22604,1,3286,241.85403,2.0816922e-05,0.20114201
22605,1,3286,242.4951,0.0,0.20114201
22606,1,3286,242.94044,2.6002526e-06,0.20114201
22607,1,3286,245.27068,2.0816922e-05,0.20114201
22608,1,3286,243.80984,0.0,0.20114201
22609,1,3287,241.7732,2.862513e-05,0.20118877
22610,1,3287,242.64543,7.287413e-05,0.20118877
22611,1,3287,241.85403,2.0816922e-05,0.20118877
22612,1,3287,242.4951,0.0,0.20118877
22613,1,3287,242.94044,2.6002526e-06,0.20118877
22614,1,3287,245.27068,2.0816922e-05,0.20118877
22615,1,3287,243.80984,0.0,0.20118877
22616,1,3288,241.7732,2.862513e-05,0.20124722
22617,1,3288,242.64543,7.287413e-05,0.20124722
22618,1,3288,241.85403,2.0816922e-05,0.20124722
22619,1,3288,242.4951,0.0,0.20124722
22620,1,3288,242.94044,2.6002526e-06,0.20124722
22621,1,3288,245.26926,2.0816922e-05,0.20124722
22622,1,3288,243.80984,0.0,0.20124722
22623,1,3289,241.77036,2.862513e-05,0.20129398
22624,1,3289,242.64543,7.287413e-05,0.20129398
22625,1,3289,241.85403,2.0816922e-05,0.20129398
22626,1,3289,242.4951,0.0,0.20129398
22627,1,3289,242.94044,2.6002526e-06,0.20129398
22628,1,3289,245.26926,2.0816922e-05,0.20129398
22629,1,3289,243.81268,0.0,0.20129398
22630,1,3290,241.77036,2.862513e-05,0.20134073
22631,1,3290,242.64543,7.287413e-05,0.20134073
22632,1,3290,241.85403,2.0816922e-05,0.20134073
22633,1,3290,242.4951,0.0,0.20134073
22634,1,3290,242.94186,2.6002526e-06,0.20134073
22635,1,3290,245.26926,2.0816922e-05,0.20134073
22636,1,3290,243.81268,0.0,0.20134073
22637,1,3291,241.77036,2.862513e-05,0.20138748
22638,1,3291,242.64543,7.287413e-05,0.20138748
22639,1,3291,241.8512,2.0816922e-05,0.20138748
22640,1,3291,242.4951,0.0,0.20138748
22641,1,3291,242.94186,2.6002526e-06,0.20138748
22642,1,3291,245.26926,2.0816922e-05,0.20138748
22643,1,3291,243.8141,0.0,0.20138748
22644,1,3292,241.77036,2.862513e-05,0.20143424
22645,1,3292,242.64543,7.287413e-05,0.20143424
22646,1,3292,241.8512,2.0816922e-05,0.20143424
22647,1,3292,242.49652,0.0,0.20143424
22648,1,3292,242.94327,2.6002526e-06,0.20143424
22649,1,3292,245.26926,2.0816922e-05,0.20143424
22650,1,3292,243.8141,0.0,0.20143424
22651,1,3293,241.76894,2.862513e-05,0.20145762
22652,1,3293,242.64543,7.287413e-05,0.20145762
22653,1,3293,241.8512,2.0816922e-05,0.20145762
22654,1,3293,242.49652,0.0,0.20145762
22655,1,3293,242.94327,2.6002526e-06,0.20145762
